city,province,region,date,record_count,avg_aqi,max_aqi,good_rate,avg_pm25,avg_pm10,avg_so2,avg_no2
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-13,48,113.25,134,0.0417,70.15,117.96,12.54,24.83
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-14,48,112.44,125,0.0625,69.71,118.83,12.54,24.17
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-15,48,109.35,124,0.125,67.98,114.69,12.23,24.1
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-16,48,108.02,129,0.2292,66.5,113.44,12.12,23.62
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-17,48,114.98,127,0.0,71.71,121.12,12.73,25.15
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-18,48,114.52,132,0.0417,70.94,118.96,12.65,25.17
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-19,48,113.69,130,0.0417,70.6,119.9,12.5,24.6
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-20,48,115.81,128,0.0417,72.08,121.31,12.79,25.52
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-21,48,114.65,137,0.0208,70.54,120.65,12.67,24.96
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-22,48,111.33,123,0.0208,69.29,117.5,12.4,24.42
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-23,48,110.88,128,0.0833,68.48,115.42,12.4,24.35
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-24,48,115.35,128,0.0208,71.62,121.79,12.75,24.85
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-25,48,117.21,132,0.0,72.88,122.79,12.81,25.69
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-26,48,115.77,136,0.0,71.27,121.92,12.75,25.06
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-27,48,117.92,128,0.0,73.4,124.38,12.94,25.73
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-28,48,117.27,137,0.0,72.48,122.04,12.92,25.73
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-29,48,111.29,125,0.1042,69.25,117.27,12.4,24.04
乌鲁木齐,新疆维吾尔自治区,西北,2025-11-30,48,112.75,125,0.1042,70.33,117.69,12.52,24.71
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-01,48,116.69,138,0.0,71.92,122.81,10.83,25.25
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-02,48,119.0,129,0.0,74.04,125.54,11.0,26.08
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-03,48,118.46,139,0.0,73.12,123.6,10.98,26.02
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-04,48,118.15,132,0.0,73.4,124.67,10.94,25.62
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-05,48,119.42,133,0.0,74.35,124.79,10.98,26.15
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-06,48,112.62,131,0.0417,69.38,118.69,10.46,24.33
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-07,48,114.88,126,0.0208,71.44,121.31,10.73,25.08
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-08,48,119.52,141,0.0,73.6,124.88,11.04,26.21
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-09,48,119.31,132,0.0,74.04,125.79,11.06,25.79
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-10,48,120.31,136,0.0,74.92,125.27,11.12,26.35
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-11,48,118.42,137,0.0,73.12,124.52,10.98,25.54
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-12,48,120.83,133,0.0,75.27,127.35,11.19,26.42
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-13,48,114.94,136,0.0208,70.81,120.17,10.69,25.25
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-14,48,115.17,129,0.0208,71.54,121.56,10.69,25.04
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-15,48,121.42,134,0.0,75.52,126.48,11.17,26.65
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-16,48,119.5,141,0.0,73.83,125.79,11.04,25.69
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-17,48,121.79,134,0.0,75.79,128.44,11.29,26.56
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-18,48,121.12,141,0.0,74.52,126.92,11.17,26.48
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-19,48,121.54,131,0.0,75.44,128.54,11.19,26.31
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-20,48,116.96,135,0.0208,72.67,121.79,10.85,25.71
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-21,48,114.92,134,0.0208,71.02,120.79,10.73,24.79
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-22,48,122.31,134,0.0,76.27,128.6,11.25,26.71
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-23,48,121.25,141,0.0,74.73,126.88,11.19,26.46
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-24,48,122.08,134,0.0,75.92,129.0,11.27,26.6
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-25,48,122.81,137,0.0,76.31,127.83,11.31,26.94
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-26,48,120.88,143,0.0,74.88,127.06,11.15,26.08
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-27,48,117.67,129,0.0,73.44,123.67,10.94,25.73
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-28,48,116.65,136,0.0,71.81,122.33,10.83,25.44
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-29,48,123.02,135,0.0,76.29,130.29,11.31,26.71
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-30,48,123.65,142,0.0,76.58,129.0,11.38,27.15
乌鲁木齐,新疆维吾尔自治区,西北,2025-12-31,48,121.62,138,0.0,75.23,127.96,11.29,26.21
佛山,广东省,华南,2025-01-01,48,64.42,80,1.0,40.33,66.69,7.62,14.62
佛山,广东省,华南,2025-01-02,48,63.4,76,1.0,38.71,66.52,7.62,14.02
佛山,广东省,华南,2025-01-03,48,63.38,74,1.0,39.71,67.75,7.58,14.21
佛山,广东省,华南,2025-01-04,48,61.31,72,1.0,37.81,63.17,7.44,14.1
佛山,广东省,华南,2025-01-05,48,59.31,74,1.0,36.6,62.69,7.23,13.19
佛山,广东省,华南,2025-01-06,48,64.02,72,1.0,40.42,67.08,7.67,14.54
佛山,广东省,华南,2025-01-07,48,64.42,80,1.0,39.48,66.81,7.69,14.48
佛山,广东省,华南,2025-01-08,48,63.17,72,1.0,39.15,67.94,7.56,13.85
佛山,广东省,华南,2025-01-09,48,65.44,77,1.0,40.65,68.27,7.75,15.1
佛山,广东省,华南,2025-01-10,48,64.17,76,1.0,39.19,67.21,7.65,14.25
佛山,广东省,华南,2025-01-11,48,59.77,69,1.0,37.71,63.42,7.23,13.35
佛山,广东省,华南,2025-01-12,48,61.04,76,1.0,37.71,62.79,7.33,13.96
佛山,广东省,华南,2025-01-13,48,63.21,73,1.0,38.9,67.4,7.65,13.83
佛山,广东省,华南,2025-01-14,48,64.75,77,1.0,40.54,68.23,7.67,14.75
佛山,广东省,华南,2025-01-15,48,64.92,77,1.0,39.69,67.19,7.73,14.71
佛山,广东省,华南,2025-01-16,48,63.12,74,1.0,39.54,67.02,7.58,13.9
佛山,广东省,华南,2025-01-17,48,64.79,75,1.0,40.65,66.92,7.67,14.83
佛山,广东省,华南,2025-01-18,48,59.69,76,1.0,36.5,62.83,7.19,13.25
佛山,广东省,华南,2025-01-19,48,59.94,67,1.0,37.5,64.06,7.29,13.48
佛山,广东省,华南,2025-01-20,48,65.5,77,1.0,40.15,67.81,7.83,15.04
佛山,广东省,华南,2025-01-21,48,63.44,74,1.0,39.06,67.38,7.56,14.02
佛山,广东省,华南,2025-01-22,48,64.48,77,1.0,40.65,67.52,7.67,14.54
佛山,广东省,华南,2025-01-23,48,64.25,77,1.0,39.31,66.77,7.65,14.46
佛山,广东省,华南,2025-01-24,48,63.06,71,1.0,39.19,67.67,7.58,13.94
佛山,广东省,华南,2025-01-25,48,61.38,76,1.0,38.02,63.65,7.33,14.12
佛山,广东省,华南,2025-01-26,48,59.75,72,1.0,36.52,62.62,7.25,13.31
佛山,广东省,华南,2025-01-27,48,63.44,73,1.0,40.06,66.9,7.62,14.21
佛山,广东省,华南,2025-01-28,48,64.42,77,1.0,39.9,66.25,7.6,14.6
佛山,广东省,华南,2025-01-29,48,62.5,76,1.0,38.58,66.77,7.6,13.79
佛山,广东省,华南,2025-01-30,48,64.33,73,1.0,40.23,67.69,7.65,14.69
佛山,广东省,华南,2025-01-31,48,64.25,79,1.0,39.12,66.81,7.71,14.5
佛山,广东省,华南,2025-02-01,48,58.92,66,1.0,36.92,62.88,8.23,13.12
佛山,广东省,华南,2025-02-02,48,60.56,74,1.0,37.75,62.58,8.38,13.83
佛山,广东省,华南,2025-02-03,48,62.81,74,1.0,38.48,66.33,8.58,13.83
佛山,广东省,华南,2025-02-04,48,63.31,74,1.0,39.73,67.5,8.6,14.23
佛山,广东省,华南,2025-02-05,48,64.58,78,1.0,39.58,66.77,8.69,14.73
佛山,广东省,华南,2025-02-06,48,62.33,71,1.0,38.54,66.21,8.46,13.73
佛山,广东省,华南,2025-02-07,48,63.54,77,1.0,40.1,66.02,8.58,14.48
佛山,广东省,华南,2025-02-08,48,59.06,73,1.0,36.23,61.17,8.21,13.27
佛山,广东省,华南,2025-02-09,48,57.98,68,1.0,36.21,62.23,8.06,12.94
佛山,广东省,华南,2025-02-10,48,64.04,74,1.0,39.62,66.4,8.67,14.83
佛山,广东省,华南,2025-02-11,48,62.29,78,1.0,38.12,65.54,8.48,13.94
佛山,广东省,华南,2025-02-12,48,62.42,71,1.0,39.38,65.94,8.46,13.92
佛山,广东省,华南,2025-02-13,48,63.23,76,1.0,38.94,65.19,8.58,14.35
佛山,广东省,华南,2025-02-14,48,61.35,70,1.0,37.9,65.67,8.35,13.48
佛山,广东省,华南,2025-02-15,48,59.23,73,1.0,37.06,62.21,8.27,13.67
佛山,广东省,华南,2025-02-16,48,58.69,69,1.0,35.62,61.15,8.19,13.31
佛山,广东省,华南,2025-02-17,48,61.31,70,1.0,38.4,65.21,8.4,13.6
佛山,广东省,华南,2025-02-18,48,62.69,77,1.0,39.08,64.44,8.52,14.27
佛山,广东省,华南,2025-02-19,48,60.81,74,1.0,37.38,64.21,8.38,13.35
佛山,广东省,华南,2025-02-20,48,61.44,70,1.0,38.65,65.23,8.4,13.9
佛山,广东省,华南,2025-02-21,48,62.52,76,1.0,38.25,64.62,8.52,14.31
佛山,广东省,华南,2025-02-22,48,56.48,68,1.0,35.04,60.12,8.0,12.62
佛山,广东省,华南,2025-02-23,48,57.85,67,1.0,36.48,60.08,8.06,13.25
佛山,广东省,华南,2025-02-24,48,60.79,76,1.0,37.25,63.38,8.29,13.56
佛山,广东省,华南,2025-02-25,48,60.06,69,1.0,37.58,64.54,8.35,13.35
佛山,广东省,华南,2025-02-26,48,62.06,75,1.0,38.29,64.44,8.38,14.33
佛山,广东省,华南,2025-02-27,48,60.21,70,1.0,36.88,63.75,8.38,13.35
佛山,广东省,华南,2025-02-28,48,60.48,73,1.0,38.17,63.6,8.31,13.75
佛山,广东省,华南,2025-03-01,48,56.79,70,1.0,34.94,58.33,6.06,12.92
佛山,广东省,华南,2025-03-02,48,54.79,65,1.0,34.0,58.79,5.85,12.06
佛山,广东省,华南,2025-03-03,48,60.54,73,1.0,37.83,63.25,6.29,13.94
佛山,广东省,华南,2025-03-04,48,59.85,75,1.0,36.46,62.44,6.27,13.5
佛山,广东省,华南,2025-03-05,48,58.79,68,1.0,37.04,62.52,6.15,13.15
佛山,广东省,华南,2025-03-06,48,60.17,72,1.0,37.46,61.79,6.42,13.85
佛山,广东省,华南,2025-03-07,48,58.08,73,1.0,35.71,61.62,6.12,12.81
佛山,广东省,华南,2025-03-08,48,55.19,64,1.0,34.65,58.67,5.92,12.67
佛山,广东省,华南,2025-03-09,48,55.85,68,1.0,34.0,57.92,5.92,12.83
佛山,广东省,华南,2025-03-10,48,57.88,64,1.0,35.88,61.92,6.15,12.79
佛山,广东省,华南,2025-03-11,48,59.31,74,1.0,37.21,61.5,6.27,13.58
佛山,广东省,华南,2025-03-12,48,57.77,69,1.0,35.38,60.31,6.08,12.75
佛山,广东省,华南,2025-03-13,48,57.23,67,1.0,35.96,61.29,6.02,12.83
佛山,广东省,华南,2025-03-14,48,58.96,72,1.0,36.33,60.96,6.17,13.62
佛山,广东省,华南,2025-03-15,48,53.06,66,1.0,32.52,56.25,5.77,11.9
佛山,广东省,华南,2025-03-16,48,53.6,63,1.0,33.92,56.1,5.88,12.23
佛山,广东省,华南,2025-03-17,48,57.46,72,1.0,35.35,59.08,6.06,13.04
佛山,广东省,华南,2025-03-18,48,55.67,67,1.0,34.67,59.71,5.88,12.38
佛山,广东省,华南,2025-03-19,48,57.75,68,1.0,36.02,60.25,6.1,13.35
佛山,广东省,华南,2025-03-20,48,56.67,71,1.0,34.33,59.48,6.04,12.79
佛山,广东省,华南,2025-03-21,48,55.94,65,1.0,35.15,59.52,6.0,12.6
佛山,广东省,华南,2025-03-22,48,53.21,67,1.0,32.92,54.56,5.75,12.35
佛山,广东省,华南,2025-03-23,48,50.88,60,1.0,31.31,54.29,5.62,11.19
佛山,广东省,华南,2025-03-24,48,55.88,69,1.0,35.17,59.23,5.92,12.79
佛山,广东省,华南,2025-03-25,48,56.19,68,1.0,34.17,58.19,5.94,12.94
佛山,广东省,华南,2025-03-26,48,54.29,64,1.0,33.85,57.9,5.9,12.1
佛山,广东省,华南,2025-03-27,48,55.71,68,1.0,35.06,57.29,5.94,12.9
佛山,广东省,华南,2025-03-28,48,54.02,70,1.0,33.15,56.44,5.9,12.08
佛山,广东省,华南,2025-03-29,48,49.92,58,1.0,31.6,53.5,5.48,11.33
佛山,广东省,华南,2025-03-30,48,51.56,64,1.0,31.75,53.19,5.67,12.08
佛山,广东省,华南,2025-03-31,48,53.54,66,1.0,32.94,57.06,5.79,11.92
佛山,广东省,华南,2025-04-01,48,54.29,64,1.0,34.25,56.81,6.85,12.54
佛山,广东省,华南,2025-04-02,48,53.96,67,1.0,33.0,55.71,6.9,12.27
佛山,广东省,华南,2025-04-03,48,52.19,60,1.0,32.5,56.27,6.67,11.56
佛山,广东省,华南,2025-04-04,48,54.19,69,1.0,33.71,56.38,6.94,12.6
佛山,广东省,华南,2025-04-05,48,48.92,60,1.0,29.6,51.5,6.46,11.02
佛山,广东省,华南,2025-04-06,48,48.46,58,1.0,30.6,51.35,6.38,11.12
佛山,广东省,华南,2025-04-07,48,53.21,66,1.0,32.92,54.35,6.73,12.29
佛山,广东省,华南,2025-04-08,48,50.75,63,1.0,31.4,53.94,6.6,11.23
佛山,广东省,华南,2025-04-09,48,52.17,62,1.0,32.83,54.92,6.67,12.06
佛山,广东省,华南,2025-04-10,48,52.31,68,1.0,31.79,54.33,6.69,12.06
佛山,广东省,华南,2025-04-11,48,50.67,59,1.0,31.6,54.33,6.5,11.5
佛山,广东省,华南,2025-04-12,48,48.4,59,1.0,30.25,49.67,6.46,11.44
佛山,广东省,华南,2025-04-13,48,46.33,60,1.0,28.25,48.67,6.21,10.42
佛山,广东省,华南,2025-04-14,48,50.31,60,1.0,31.62,53.88,6.48,11.4
佛山,广东省,华南,2025-04-15,48,51.62,66,1.0,31.48,53.38,6.65,12.06
佛山,广东省,华南,2025-04-16,48,49.6,57,1.0,30.46,53.12,6.4,11.12
佛山,广东省,华南,2025-04-17,48,50.65,65,1.0,31.96,52.83,6.58,11.75
佛山,广东省,华南,2025-04-18,48,49.79,61,1.0,30.44,51.27,6.44,11.35
佛山,广东省,华南,2025-04-19,48,44.31,55,1.0,27.88,47.71,5.98,9.9
佛山,广东省,华南,2025-04-20,48,46.25,58,1.0,28.71,47.79,6.27,11.0
佛山,广东省,华南,2025-04-21,48,48.71,64,1.0,29.65,51.46,6.42,11.02
佛山,广东省,华南,2025-04-22,48,48.62,55,1.0,30.81,51.48,6.29,11.21
佛山,广东省,华南,2025-04-23,48,49.33,63,1.0,30.38,50.23,6.46,11.58
佛山,广东省,华南,2025-04-24,48,47.0,59,1.0,29.12,50.4,6.33,10.38
佛山,广东省,华南,2025-04-25,48,48.56,60,1.0,30.46,51.08,6.35,11.35
佛山,广东省,华南,2025-04-26,48,44.44,57,1.0,26.77,46.38,6.02,10.29
佛山,广东省,华南,2025-04-27,48,43.12,51,1.0,26.98,46.4,6.02,9.9
佛山,广东省,华南,2025-04-28,48,48.46,63,1.0,30.21,49.58,6.38,11.4
佛山,广东省,华南,2025-04-29,48,46.31,58,1.0,28.33,48.69,6.19,10.29
佛山,广东省,华南,2025-04-30,48,46.48,57,1.0,29.44,49.54,6.23,10.62
佛山,广东省,华南,2025-05-01,48,47.5,59,1.0,28.98,48.98,7.33,11.08
佛山,广东省,华南,2025-05-02,48,45.6,57,1.0,28.12,48.85,7.06,10.31
佛山,广东省,华南,2025-05-03,48,42.98,53,1.0,27.21,44.42,6.94,10.27
佛山,广东省,华南,2025-05-04,48,41.88,58,1.0,25.58,43.1,7.0,9.81
佛山,广东省,华南,2025-05-05,48,44.65,52,1.0,28.1,48.04,7.15,10.15
佛山,广东省,华南,2025-05-06,48,46.58,58,1.0,28.81,48.21,7.21,11.06
佛山,广东省,华南,2025-05-07,48,44.9,57,1.0,27.12,47.81,7.1,10.23
佛山,广东省,华南,2025-05-08,48,45.27,55,1.0,28.69,47.98,7.08,10.54
佛山,广东省,华南,2025-05-09,48,45.6,59,1.0,27.98,46.52,7.15,10.65
佛山,广东省,华南,2025-05-10,48,39.35,47,1.0,24.54,42.33,6.71,8.85
佛山,广东省,华南,2025-05-11,48,41.12,56,1.0,25.92,42.98,6.81,9.83
佛山,广东省,华南,2025-05-12,48,44.4,57,1.0,26.83,46.4,7.06,10.33
佛山,广东省,华南,2025-05-13,48,43.31,54,1.0,27.25,46.38,7.0,9.96
佛山,广东省,华南,2025-05-14,48,44.77,56,1.0,27.88,45.44,7.06,10.65
佛山,广东省,华南,2025-05-15,48,42.5,58,1.0,26.1,44.88,6.92,9.56
佛山,广东省,华南,2025-05-16,48,43.04,50,1.0,27.25,45.75,6.98,10.15
佛山,广东省,华南,2025-05-17,48,40.0,54,1.0,24.25,41.25,6.77,9.75
佛山,广东省,华南,2025-05-18,48,38.29,48,1.0,23.6,41.54,6.54,8.98
佛山,广东省,华南,2025-05-19,48,43.69,56,1.0,27.5,45.21,6.94,10.44
佛山,广东省,华南,2025-05-20,48,42.46,54,1.0,25.85,43.96,6.94,9.69
佛山,广东省,华南,2025-05-21,48,41.31,51,1.0,26.06,44.5,6.79,9.42
佛山,广东省,华南,2025-05-22,48,43.12,58,1.0,26.65,44.48,7.06,10.29
佛山,广东省,华南,2025-05-23,48,41.27,52,1.0,25.1,44.08,6.9,9.42
佛山,广东省,华南,2025-05-24,48,38.0,49,1.0,24.17,40.06,6.54,9.27
佛山,广东省,华南,2025-05-25,48,38.17,51,1.0,23.42,38.65,6.48,9.33
佛山,广东省,华南,2025-05-26,48,39.85,51,1.0,24.94,42.79,6.67,9.02
佛山,广东省,华南,2025-05-27,48,41.62,52,1.0,26.08,43.25,6.88,9.98
佛山,广东省,华南,2025-05-28,48,40.96,57,1.0,24.69,43.04,6.79,9.71
佛山,广东省,华南,2025-05-29,48,40.42,48,1.0,25.42,43.46,6.77,9.56
佛山,广东省,华南,2025-05-30,48,41.75,53,1.0,25.85,42.48,6.9,10.1
佛山,广东省,华南,2025-05-31,48,35.58,47,1.0,21.77,37.9,6.31,8.35
佛山,广东省,华南,2025-06-01,48,36.33,48,1.0,23.04,38.67,4.38,8.92
佛山,广东省,华南,2025-06-02,48,40.77,54,1.0,24.62,42.21,4.75,9.73
佛山,广东省,华南,2025-06-03,48,39.15,47,1.0,24.23,42.35,4.73,9.1
佛山,广东省,华南,2025-06-04,48,40.79,55,1.0,25.58,41.85,4.77,9.85
佛山,广东省,华南,2025-06-05,48,39.25,53,1.0,23.96,40.69,4.71,9.19
佛山,广东省,华南,2025-06-06,48,38.48,49,1.0,24.5,41.25,4.58,9.06
佛山,广东省,华南,2025-06-07,48,36.19,48,1.0,22.31,37.0,4.4,9.15
佛山,广东省,华南,2025-06-08,48,34.44,49,1.0,20.88,37.06,4.23,8.27
佛山,广东省,华南,2025-06-09,48,39.46,47,1.0,24.96,41.46,4.73,9.52
佛山,广东省,华南,2025-06-10,48,39.38,54,1.0,24.08,40.15,4.73,9.54
佛山,广东省,华南,2025-06-11,48,37.44,45,1.0,23.48,40.46,4.48,8.65
佛山,广东省,华南,2025-06-12,48,39.42,52,1.0,24.65,40.96,4.65,9.71
佛山,广东省,华南,2025-06-13,48,38.38,49,1.0,23.0,40.65,4.54,9.04
佛山,广东省,华南,2025-06-14,48,34.21,44,1.0,21.6,36.94,4.27,8.52
佛山,广东省,华南,2025-06-15,48,35.31,50,1.0,21.79,35.6,4.29,8.94
佛山,广东省,华南,2025-06-16,48,36.85,47,1.0,22.77,39.12,4.44,8.58
佛山,广东省,华南,2025-06-17,48,37.9,50,1.0,24.19,39.81,4.48,9.23
佛山,广东省,华南,2025-06-18,48,38.1,52,1.0,23.12,39.35,4.5,9.4
佛山,广东省,华南,2025-06-19,48,36.81,47,1.0,22.94,40.0,4.42,8.77
佛山,广东省,华南,2025-06-20,48,38.67,48,1.0,24.15,39.58,4.62,9.54
佛山,广东省,华南,2025-06-21,48,33.06,49,1.0,20.08,34.4,4.12,8.31
佛山,广东省,华南,2025-06-22,48,32.83,41,1.0,21.02,35.33,4.1,8.19
佛山,广东省,华南,2025-06-23,48,38.15,50,1.0,23.33,39.21,4.54,9.5
佛山,广东省,华南,2025-06-24,48,36.52,46,1.0,22.23,39.62,4.42,8.6
佛山,广东省,华南,2025-06-25,48,37.88,51,1.0,23.85,39.62,4.52,9.31
佛山,广东省,华南,2025-06-26,48,37.46,50,1.0,22.71,38.31,4.52,9.04
佛山,广东省,华南,2025-06-27,48,35.62,45,1.0,22.5,38.42,4.35,8.4
佛山,广东省,华南,2025-06-28,48,33.75,48,1.0,21.15,34.62,4.21,8.79
佛山,广东省,华南,2025-06-29,48,32.38,46,1.0,19.48,34.27,4.08,8.25
佛山,广东省,华南,2025-06-30,48,36.54,46,1.0,23.19,39.15,4.42,8.96
佛山,广东省,华南,2025-07-01,48,37.65,50,1.0,23.23,38.0,5.52,9.42
佛山,广东省,华南,2025-07-02,48,35.33,49,1.0,21.88,37.73,5.4,8.31
佛山,广东省,华南,2025-07-03,48,36.77,46,1.0,23.33,38.52,5.42,9.12
佛山,广东省,华南,2025-07-04,48,36.81,51,1.0,22.1,38.35,5.46,9.04
佛山,广东省,华南,2025-07-05,48,31.92,40,1.0,19.98,34.96,5.08,8.04
佛山,广东省,华南,2025-07-06,48,33.79,47,1.0,20.98,34.54,5.17,8.77
佛山,广东省,华南,2025-07-07,48,35.83,47,1.0,21.83,37.58,5.4,8.67
佛山,广东省,华南,2025-07-08,48,35.81,47,1.0,22.9,38.27,5.38,8.67
佛山,广东省,华南,2025-07-09,48,37.06,51,1.0,22.62,37.9,5.48,9.21
佛山,广东省,华南,2025-07-10,48,35.4,45,1.0,21.71,38.35,5.31,8.46
佛山,广东省,华南,2025-07-11,48,37.0,49,1.0,23.4,38.48,5.46,9.21
佛山,广东省,华南,2025-07-12,48,32.48,47,1.0,19.62,33.1,5.06,8.52
佛山,广东省,华南,2025-07-13,48,31.04,41,1.0,19.83,33.54,4.94,7.75
佛山,广东省,华南,2025-07-14,48,36.96,47,1.0,23.02,37.96,5.48,9.4
佛山,广东省,华南,2025-07-15,48,35.6,51,1.0,21.4,38.04,5.4,8.52
佛山,广东省,华南,2025-07-16,48,36.33,45,1.0,22.98,38.96,5.42,8.96
佛山,广东省,华南,2025-07-17,48,37.31,49,1.0,22.81,37.96,5.52,9.29
佛山,广东省,华南,2025-07-18,48,34.96,43,1.0,21.75,37.62,5.31,8.29
佛山,广东省,华南,2025-07-19,48,32.65,47,1.0,20.73,33.98,5.1,8.46
佛山,广东省,华南,2025-07-20,48,32.35,43,1.0,19.35,33.71,5.04,8.31
佛山,广东省,华南,2025-07-21,48,35.58,45,1.0,22.35,38.62,5.35,8.6
佛山,广东省,华南,2025-07-22,48,37.42,51,1.0,23.29,38.06,5.48,9.29
佛山,广东省,华南,2025-07-23,48,35.4,49,1.0,21.69,37.15,5.31,8.54
佛山,广东省,华南,2025-07-24,48,35.83,44,1.0,23.0,37.88,5.29,8.71
佛山,广东省,华南,2025-07-25,48,36.9,51,1.0,22.52,37.9,5.44,9.29
佛山,广东省,华南,2025-07-26,48,31.52,43,1.0,19.38,34.42,5.0,7.88
佛山,广东省,华南,2025-07-27,48,33.35,43,1.0,20.98,34.73,5.12,8.69
佛山,广东省,华南,2025-07-28,48,36.56,51,1.0,22.12,37.73,5.38,9.0
佛山,广东省,华南,2025-07-29,48,35.52,45,1.0,22.54,38.23,5.35,8.46
佛山,广东省,华南,2025-07-30,48,37.35,52,1.0,23.15,38.33,5.44,9.29
佛山,广东省,华南,2025-07-31,48,35.92,46,1.0,21.73,38.56,5.4,8.52
佛山,广东省,华南,2025-08-01,48,36.88,49,1.0,23.29,39.31,6.5,9.06
佛山,广东省,华南,2025-08-02,48,33.71,46,1.0,20.52,34.12,6.17,8.6
佛山,广东省,华南,2025-08-03,48,31.52,42,1.0,19.75,33.85,6.0,7.81
佛山,广东省,华南,2025-08-04,48,37.27,49,1.0,23.67,38.48,6.5,9.23
佛山,广东省,华南,2025-08-05,48,36.65,52,1.0,22.12,38.21,6.4,8.94
佛山,广东省,华南,2025-08-06,48,36.38,45,1.0,22.88,39.44,6.35,8.77
佛山,广东省,华南,2025-08-07,48,38.42,49,1.0,23.77,39.12,6.6,9.5
佛山,广东省,华南,2025-08-08,48,36.44,50,1.0,22.31,38.54,6.38,8.58
佛山,广东省,华南,2025-08-09,48,33.29,43,1.0,21.29,35.35,6.1,8.42
佛山,广东省,华南,2025-08-10,48,34.1,46,1.0,20.56,35.12,6.23,8.79
佛山,广东省,华南,2025-08-11,48,36.56,43,1.0,22.65,39.88,6.33,8.69
佛山,广东省,华南,2025-08-12,48,38.77,53,1.0,24.19,40.21,6.58,9.5
佛山,广东省,华南,2025-08-13,48,37.67,49,1.0,22.79,38.96,6.54,9.04
佛山,广东省,华南,2025-08-14,48,36.88,47,1.0,23.56,39.44,6.46,8.73
佛山,广东省,华南,2025-08-15,48,38.58,51,1.0,23.88,39.29,6.52,9.5
佛山,广东省,华南,2025-08-16,48,33.21,47,1.0,20.21,35.77,6.08,8.15
佛山,广东省,华南,2025-08-17,48,34.65,43,1.0,22.02,36.65,6.23,8.77
佛山,广东省,华南,2025-08-18,48,39.1,54,1.0,23.71,39.85,6.69,9.6
佛山,广东省,华南,2025-08-19,48,37.21,48,1.0,23.31,39.9,6.52,8.67
佛山,广东省,华南,2025-08-20,48,39.21,50,1.0,24.73,40.48,6.62,9.73
佛山,广东省,华南,2025-08-21,48,38.42,52,1.0,23.15,40.58,6.6,9.04
佛山,广东省,华南,2025-08-22,48,38.48,48,1.0,24.19,41.75,6.56,9.21
佛山,广东省,华南,2025-08-23,48,36.6,51,1.0,22.44,37.29,6.4,9.12
